,ibns_20u,ibns_20u_9n,vgs_m1,ibn_settl_err,name,type,time,OK
0,21.18699,9.589535,0.7109036,11597.455000000002,tran_LayGtVtAfsTl,Lay,Sun Feb  5 20:04:15 2023,False
1,22.35643,20.359469999999998,0.6284555,1996.9600000000019,tran_LayGtVtAsfTl,Lay,Sun Feb  5 20:04:15 2023,False
2,22.327749999999998,19.623929999999998,0.6393009,2703.8200000000006,tran_LayGtVtAffTl,Lay,Sun Feb  5 20:04:15 2023,False
3,21.31802,11.76059,0.6990648,9557.43,tran_LayGtVtAssTl,Lay,Sun Feb  5 20:04:15 2023,False
4,21.2579,14.987319999999999,0.6003023,6270.579999999999,tran_LayGtVtAfsTh,Lay,Sun Feb  5 20:04:15 2023,False
5,22.34224,21.0273,0.5111675,1314.9399999999994,tran_LayGtVtAsfTh,Lay,Sun Feb  5 20:04:15 2023,False
6,22.32186,20.665560000000003,0.5221528,1656.2999999999997,tran_LayGtVtAffTh,Lay,Sun Feb  5 20:04:15 2023,False
7,21.380380000000002,16.21104,0.5882746,5169.340000000001,tran_LayGtVtAssTh,Lay,Sun Feb  5 20:04:15 2023,False
